Year,Hour,Minute,AM/PM,DAY,Deadpp,Totalpp,Bhurtpp,Shurtpp,Churtpp,Btype,Mtype,Type,Blaw,Law,Broad,Road,B1people,B2people,,,,,,,,
2017,2017060408,20,0,6,1,1,0,0,0,2,2,2,0,0,0,0,2,13,,,,,,,,
2017,2017060407,20,0,6,1,1,0,0,0,2,12,12,0,0,0,0,0,13,,,,,,,,
2017,2017060404,40,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017060402,5,1,6,1,3,0,2,0,1,7,7,0,3,1,3,0,12,,,,,,,,
2017,2017060400,51,1,6,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2017,2017060321,35,1,5,1,1,0,0,0,1,6,6,0,0,2,12,2,12,,,,,,,,
2017,2017060320,30,1,5,1,1,0,0,0,0,3,3,0,0,0,0,1,8,,,,,,,,
2017,2017060320,50,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017060320,15,1,5,1,1,0,0,0,1,11,11,0,1,0,0,1,12,,,,,,,,
2017,2017060317,15,0,5,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017060315,14,0,5,1,2,0,1,0,0,1,1,0,1,0,0,2,0,,,,,,,,
2017,2017060313,43,0,5,1,1,0,0,0,2,2,2,0,0,0,0,1,13,,,,,,,,
2017,2017060311,10,0,5,1,2,1,0,0,0,1,1,0,5,0,0,4,2,,,,,,,,
2017,2017060308,58,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017060306,20,0,5,1,1,0,0,0,0,11,11,0,0,0,0,2,0,,,,,,,,
2017,2017060305,40,1,5,1,1,0,0,0,0,3,3,0,6,1,2,2,1,,,,,,,,
2017,2017060305,28,1,5,1,3,0,2,0,0,3,3,0,2,1,2,0,0,,,,,,,,
2017,2017060303,35,1,5,1,1,0,0,0,1,0,0,0,0,1,1,1,12,,,,,,,,
2017,2017060220,52,1,4,1,3,0,2,0,0,1,1,0,1,0,0,1,0,,,,,,,,
2017,2017060218,5,1,4,1,1,0,0,0,0,11,11,0,1,1,2,3,0,,,,,,,,
2017,2017060216,5,0,4,1,1,0,0,0,2,8,8,0,0,0,0,6,13,,,,,,,,
2017,2017060215,0,0,4,1,2,0,1,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017060215,35,0,4,1,1,0,0,0,2,8,8,0,0,0,0,1,13,,,,,,,,
2017,2017060208,57,0,4,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2017,2017060203,45,1,4,1,2,1,0,0,1,6,6,0,4,0,0,0,12,,,,,,,,
2017,2017060123,30,1,3,1,1,0,0,0,2,8,8,0,0,1,1,7,13,,,,,,,,
2017,2017060123,55,1,3,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2017,2017060121,30,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2017,2017060121,50,1,3,1,2,1,0,0,0,3,3,0,1,0,0,0,0,,,,,,,,
2017,2017060120,5,1,3,1,3,0,2,0,0,5,5,0,4,0,0,1,6,,,,,,,,
2017,2017060117,5,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017060113,10,0,3,1,2,1,0,0,0,3,3,0,2,1,2,0,2,,,,,,,,
2017,2017060112,5,0,3,1,1,0,0,0,2,2,2,0,0,0,0,0,13,,,,,,,,
2017,2017060109,46,0,3,1,3,1,1,0,0,1,1,0,0,1,1,1,1,,,,,,,,
2017,2017060109,43,0,3,1,1,0,0,0,2,8,8,0,0,0,0,3,13,,,,,,,,
2017,2017060105,25,1,3,1,1,0,0,0,0,11,11,0,0,1,1,3,1,,,,,,,,
2017,2017053119,33,1,2,1,6,4,1,0,1,11,11,0,9,0,0,0,12,,,,,,,,
2017,2017053119,40,1,2,1,2,0,1,0,1,11,11,0,0,1,1,1,12,,,,,,,,
2017,2017053117,15,0,2,1,1,0,0,0,1,6,6,0,0,0,0,8,12,,,,,,,,
2017,2017053117,40,0,2,1,1,0,0,0,0,3,3,0,6,1,2,2,1,,,,,,,,
2017,2017053111,15,0,2,1,1,0,0,0,0,3,3,0,2,1,2,2,1,,,,,,,,
2017,2017053110,8,0,2,1,1,0,0,0,0,11,11,0,0,1,2,1,2,,,,,,,,
2017,2017053109,58,0,2,1,1,0,0,0,1,11,11,0,0,1,2,4,12,,,,,,,,
2017,2017053109,34,0,2,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2017,2017053103,16,1,2,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2017,2017053100,50,1,2,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2017,2017053021,30,1,1,1,3,2,0,0,0,11,11,0,4,0,0,0,0,,,,,,,,
2017,2017053020,10,1,1,1,1,0,0,0,1,6,6,0,0,0,0,1,12,,,,,,,,
2017,2017053014,15,0,1,1,4,2,1,0,0,5,5,0,5,0,0,1,0,,,,,,,,
2017,2017053014,5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,2,,,,,,,,
2017,2017053010,10,0,1,1,1,0,0,0,0,3,3,0,2,1,2,1,1,,,,,,,,
2017,2017053009,20,0,1,1,1,0,0,0,0,5,5,0,0,0,0,1,0,,,,,,,,
2017,2017053008,0,0,1,1,1,0,0,0,2,18,20,0,0,0,0,1,13,,,,,,,,
2017,2017053005,10,1,1,1,2,0,1,0,2,8,8,0,0,0,0,0,13,,,,,,,,
2017,2017053004,5,1,1,1,2,1,0,0,0,3,3,0,7,1,2,3,0,,,,,,,,
2017,2017053000,5,1,1,1,1,0,0,0,1,0,0,0,3,1,3,0,12,,,,,,,,
2017,2017052922,0,1,0,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2017,2017052917,50,0,0,1,1,0,0,0,2,2,2,0,0,0,0,1,13,,,,,,,,
2017,2017052917,55,0,0,1,1,0,0,0,1,6,6,0,0,1,2,1,12,,,,,,,,
2017,2017052916,20,0,0,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2017,2017052916,10,0,0,1,1,0,0,0,1,0,0,0,0,2,12,0,12,,,,,,,,
2017,2017052912,5,0,0,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2017,2017052911,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017052909,32,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017052821,25,1,6,1,2,1,0,0,0,1,1,0,2,1,2,0,4,,,,,,,,
2017,2017052820,25,1,6,1,1,0,0,0,0,1,1,0,2,1,2,4,2,,,,,,,,
2017,2017052820,25,1,6,1,2,0,1,0,0,1,1,0,2,1,2,1,2,,,,,,,,
2017,2017052818,7,1,6,1,1,0,0,0,0,11,11,0,0,0,0,2,0,,,,,,,,
2017,2017052811,25,0,6,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2017,2017052809,14,0,6,1,1,0,0,0,2,18,20,0,0,1,1,1,13,,,,,,,,
2017,2017052807,30,0,6,1,2,1,0,0,2,8,8,0,0,0,0,8,13,,,,,,,,
2017,2017052802,23,1,6,1,1,0,0,0,1,0,0,0,2,1,2,0,12,,,,,,,,
2017,2017052723,5,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017052722,8,1,5,1,1,0,0,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2017,2017052721,45,1,5,1,1,0,0,0,0,5,5,0,0,0,0,0,0,,,,,,,,
2017,2017052721,30,1,5,1,1,0,0,0,1,6,6,0,0,1,1,0,12,,,,,,,,
2017,2017052716,20,0,5,1,2,0,1,0,0,3,3,0,1,0,0,3,1,,,,,,,,
2017,2017052714,15,0,5,1,1,0,0,0,0,5,5,0,0,0,0,1,3,,,,,,,,
2017,2017052711,50,0,5,1,1,0,0,0,0,3,3,0,8,1,2,0,2,,,,,,,,
2017,2017052711,40,0,5,1,1,0,0,0,0,3,3,0,6,1,2,1,2,,,,,,,,
2017,2017052704,20,1,5,1,1,0,0,0,1,11,11,0,0,2,12,1,12,,,,,,,,
2017,2017052703,5,1,5,1,1,0,0,0,1,6,6,0,0,0,0,9,12,,,,,,,,
2017,2017052703,20,1,5,1,1,0,0,0,2,4,4,0,0,0,0,1,13,,,,,,,,
2017,2017052623,35,1,4,1,1,0,0,0,0,1,1,0,0,0,0,2,0,,,,,,,,
2017,2017052623,50,1,4,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2017,2017052622,30,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2017,2017052622,50,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017052622,50,1,4,1,2,1,0,0,2,8,8,0,0,0,0,7,13,,,,,,,,
2017,2017052621,20,1,4,1,1,0,0,0,2,2,2,0,0,5,11,7,13,,,,,,,,
2017,2017052620,11,1,4,1,1,0,0,0,0,5,5,0,0,0,0,1,8,,,,,,,,
2017,2017052620,0,1,4,1,1,0,0,0,0,3,3,0,0,0,0,0,3,,,,,,,,
2017,2017052618,45,1,4,1,5,2,2,0,2,11,11,0,0,0,0,0,13,,,,,,,,
2017,2017052615,8,0,4,1,1,0,0,0,2,11,11,0,0,0,0,4,13,,,,,,,,
2017,2017052613,5,0,4,1,2,0,1,0,0,1,1,0,8,1,2,4,0,,,,,,,,
2017,2017052610,17,0,4,1,1,0,0,0,0,5,5,0,0,0,0,4,8,,,,,,,,
2017,2017052610,0,0,4,1,3,0,2,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2017,2017052609,30,0,4,1,1,0,0,0,1,11,11,0,3,1,3,4,12,,,,,,,,
2017,2017052523,20,1,3,1,1,0,0,0,0,5,5,0,4,0,0,0,1,,,,,,,,
2017,2017052523,50,1,3,2,2,0,0,0,2,8,8,0,0,0,0,4,13,,,,,,,,
2017,2017052514,10,0,3,1,1,0,0,0,2,18,20,0,0,0,0,1,13,,,,,,,,
2017,2017052514,45,0,3,1,1,0,0,0,0,3,3,0,2,1,2,3,0,,,,,,,,
2017,2017052512,30,0,3,1,1,0,0,0,2,2,2,0,0,2,12,8,13,,,,,,,,
2017,2017052508,58,0,3,1,1,0,0,0,0,1,1,0,1,0,0,2,1,,,,,,,,
2017,2017052507,25,0,3,1,1,0,0,0,2,2,2,0,0,0,0,0,13,,,,,,,,
2017,2017052507,25,0,3,1,1,0,0,0,0,1,1,0,8,1,2,1,2,,,,,,,,
2017,2017052501,30,1,3,1,3,1,1,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2017,2017052500,57,1,3,1,2,1,0,0,1,0,0,0,4,1,3,0,12,,,,,,,,
2017,2017052500,21,1,3,1,2,0,1,0,0,5,5,0,0,0,0,0,1,,,,,,,,
2017,2017052500,40,1,3,1,2,1,0,0,2,18,20,0,0,0,4,1,13,,,,,,,,
2017,2017052423,25,1,2,1,1,0,0,0,0,5,5,0,0,0,0,2,1,,,,,,,,
2017,2017052418,4,1,2,1,1,0,0,0,2,8,8,0,0,0,0,7,13,,,,,,,,
2017,2017052417,0,0,2,1,1,0,0,0,1,0,0,0,3,0,0,0,12,,,,,,,,
2017,2017052415,37,0,2,1,2,0,1,0,2,4,4,0,0,1,2,0,13,,,,,,,,
2017,2017052414,10,0,2,1,1,0,0,0,0,3,3,0,8,1,2,1,7,,,,,,,,
2017,2017052409,8,0,2,1,1,0,0,0,0,5,5,0,0,1,1,2,1,,,,,,,,
2017,2017052408,11,0,2,1,3,1,0,1,0,1,1,0,6,1,2,0,0,,,,,,,,
2017,2017052404,55,1,2,2,2,0,0,0,0,3,3,0,2,1,2,2,1,,,,,,,,
2017,2017052402,50,1,2,1,1,0,0,0,0,1,1,0,1,1,1,0,2,,,,,,,,
2017,2017052401,19,1,2,1,1,0,0,0,1,0,0,0,4,0,0,0,12,,,,,,,,
2017,2017052401,20,1,2,1,1,0,0,0,1,0,0,0,4,1,1,0,12,,,,,,,,
2017,2017052400,40,1,2,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2017,2017052323,17,1,1,1,1,0,0,0,1,0,0,0,0,0,4,0,12,,,,,,,,
2017,2017052320,36,1,1,1,2,0,1,0,0,1,1,0,0,0,0,1,2,,,,,,,,
2017,2017052315,30,0,1,1,1,0,0,0,2,8,8,0,0,0,0,2,13,,,,,,,,
2017,2017052315,5,0,1,2,3,0,1,0,0,1,1,0,1,0,0,1,6,,,,,,,,
2017,2017052311,55,0,1,1,1,0,0,0,2,8,8,0,0,0,0,8,13,,,,,,,,
2017,2017052310,0,0,1,1,2,0,1,0,0,1,1,0,0,2,12,3,3,,,,,,,,
2017,2017052309,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017052309,22,0,1,1,2,1,0,0,0,3,3,0,4,1,2,1,2,,,,,,,,
2017,2017052309,10,0,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2017,2017052308,35,0,1,1,1,0,0,0,0,3,3,0,0,1,2,1,5,,,,,,,,
2017,2017052304,42,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017052302,35,1,1,1,1,0,0,0,2,2,2,0,0,1,1,2,13,,,,,,,,
2017,2017052302,30,1,1,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2017,2017052221,0,1,0,1,4,2,1,0,0,1,1,0,0,0,0,1,0,,,,,,,,
2017,2017052221,44,1,0,1,1,0,0,0,0,1,1,0,2,1,2,2,7,,,,,,,,
2017,2017052215,5,0,0,1,2,0,1,0,0,3,3,0,8,1,2,1,0,,,,,,,,
2017,2017052215,0,0,0,1,1,0,0,0,0,3,3,0,6,1,2,1,2,,,,,,,,
2017,2017052214,10,0,0,1,1,0,0,0,0,3,3,0,0,0,0,4,2,,,,,,,,
2017,2017052211,40,0,0,2,4,1,1,0,0,1,1,0,1,1,1,1,2,,,,,,,,
2017,2017052211,32,0,0,1,1,0,0,0,1,0,0,0,0,1,1,6,12,,,,,,,,
2017,2017052209,35,0,0,1,6,4,1,0,1,7,7,0,9,1,2,1,12,,,,,,,,
2017,2017052206,15,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2017,2017052201,17,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017052122,3,1,6,1,1,0,0,0,0,3,3,0,2,1,2,7,0,,,,,,,,
2017,2017052121,20,1,6,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017052120,33,1,6,1,1,0,0,0,2,8,8,0,0,0,0,2,13,,,,,,,,
2017,2017052118,40,1,6,1,1,0,0,0,2,4,4,0,0,1,1,0,13,,,,,,,,
2017,2017052114,29,0,6,1,1,0,0,0,2,2,2,0,0,1,1,2,13,,,,,,,,
2017,2017052113,0,0,6,1,1,0,0,0,2,4,4,0,0,0,0,2,13,,,,,,,,
2017,2017052113,35,0,6,1,1,0,0,0,2,2,2,0,0,0,0,2,13,,,,,,,,
2017,2017052112,30,0,6,1,1,0,0,0,0,3,3,0,0,0,0,8,0,,,,,,,,
2017,2017052108,30,0,6,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2017,2017052107,50,0,6,1,1,0,0,0,2,2,2,0,0,0,0,8,13,,,,,,,,
2017,2017052107,45,0,6,1,1,0,0,0,2,2,2,0,0,0,0,3,13,,,,,,,,
2017,2017052105,0,1,6,1,3,1,1,0,0,11,11,0,0,1,2,0,0,,,,,,,,
2017,2017052023,15,1,5,1,1,0,0,0,0,5,5,0,0,0,0,0,1,,,,,,,,
2017,2017052021,10,1,5,1,1,0,0,0,0,5,5,0,0,0,0,0,3,,,,,,,,
2017,2017052018,45,1,5,1,1,0,0,0,0,1,1,0,7,0,0,3,0,,,,,,,,
2017,2017052015,40,0,5,1,1,0,0,0,2,2,2,0,0,0,0,3,13,,,,,,,,
2017,2017052013,25,0,5,1,1,0,0,0,2,2,2,0,0,0,0,0,13,,,,,,,,
2017,2017052010,45,0,5,1,1,0,0,0,0,11,11,0,0,0,0,1,3,,,,,,,,
2017,2017052010,38,0,5,1,1,0,0,0,0,1,1,0,1,0,0,0,2,,,,,,,,
2017,2017052009,50,0,5,1,11,8,2,0,0,3,3,0,2,1,2,4,1,,,,,,,,
2017,2017052008,5,0,5,1,1,0,0,0,0,3,3,0,0,1,2,1,3,,,,,,,,
2017,2017052006,40,0,5,1,4,2,1,0,0,1,1,0,8,1,2,0,0,,,,,,,,
2017,2017052000,30,1,5,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2017,2017051923,25,1,4,1,1,0,0,0,2,4,4,0,0,1,2,0,13,,,,,,,,
2017,2017051923,50,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017051921,3,1,4,1,1,0,0,0,1,0,0,0,3,1,3,4,12,,,,,,,,
2017,2017051921,15,1,4,1,1,0,0,0,2,2,2,0,0,1,2,1,13,,,,,,,,
2017,2017051920,20,1,4,1,5,2,2,0,0,1,1,0,1,0,0,0,1,,,,,,,,
2017,2017051919,15,1,4,1,2,1,0,0,0,3,3,0,0,1,2,1,2,,,,,,,,
2017,2017051919,50,1,4,1,1,0,0,0,0,1,1,0,1,0,0,2,1,,,,,,,,
2017,2017051915,50,0,4,1,2,0,1,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2017,2017051914,30,0,4,1,2,1,0,0,2,8,8,0,0,0,0,0,13,,,,,,,,
2017,2017051913,55,0,4,1,2,1,0,0,2,8,8,0,0,0,0,5,13,,,,,,,,
2017,2017051913,8,0,4,2,2,0,0,0,2,8,8,0,0,1,1,0,13,,,,,,,,
2017,2017051912,33,0,4,1,1,0,0,0,0,3,3,0,1,0,0,5,6,,,,,,,,
2017,2017051906,53,0,4,1,1,0,0,0,0,5,5,0,5,0,0,2,1,,,,,,,,
2017,2017051905,15,1,4,1,3,1,1,0,0,3,3,0,1,0,0,0,0,,,,,,,,
2017,2017051904,45,1,4,1,1,0,0,0,0,5,5,0,0,0,0,0,1,,,,,,,,
2017,2017051904,50,1,4,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2017,2017051822,28,1,3,1,1,0,0,0,0,3,3,0,2,1,1,0,2,,,,,,,,
2017,2017051819,5,1,3,1,1,0,0,0,0,3,3,0,0,1,2,2,1,,,,,,,,
2017,2017051818,40,1,3,1,1,0,0,0,0,3,3,0,2,1,2,0,2,,,,,,,,
2017,2017051817,40,0,3,1,2,1,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2017,2017051815,15,0,3,1,2,0,1,0,0,5,5,0,0,0,10,1,6,,,,,,,,
2017,2017051815,17,0,3,1,1,0,0,0,2,8,8,0,0,2,12,0,13,,,,,,,,
2017,2017051812,20,0,3,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2017,2017051812,30,0,3,1,1,0,0,0,0,3,3,0,2,0,0,3,3,,,,,,,,
2017,2017051812,35,0,3,1,1,0,0,0,2,8,8,0,0,5,11,0,13,,,,,,,,
2017,2017051808,39,0,3,1,1,0,0,0,0,3,3,0,0,0,0,0,8,,,,,,,,
2017,2017051806,14,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017051806,25,0,3,1,1,0,0,0,0,3,3,0,2,0,0,3,0,,,,,,,,
2017,2017051806,14,0,3,1,1,0,0,0,2,2,2,0,0,0,0,0,13,,,,,,,,
2017,2017051804,47,1,3,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2017,2017051803,15,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017051800,50,1,3,1,1,0,0,0,1,0,0,0,0,1,3,0,12,,,,,,,,
2017,2017051720,20,1,2,1,1,0,0,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2017,2017051716,52,0,2,1,1,0,0,0,1,0,0,0,0,1,3,4,12,,,,,,,,
2017,2017051716,40,0,2,1,2,0,1,0,2,8,8,0,0,0,0,0,13,,,,,,,,
2017,2017051713,35,0,2,1,1,0,0,0,0,13,13,0,0,0,10,1,8,,,,,,,,
2017,2017051712,25,0,2,1,1,0,0,0,2,8,8,0,0,0,0,2,13,,,,,,,,
2017,2017051712,55,0,2,1,2,0,1,0,0,3,3,0,1,1,1,2,9,,,,,,,,
2017,2017051708,20,0,2,1,1,0,0,0,0,3,3,0,6,1,2,1,2,,,,,,,,
2017,2017051705,52,1,2,1,4,1,2,0,0,1,1,0,1,0,0,1,1,,,,,,,,
2017,2017051700,23,1,2,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2017,2017051623,32,1,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2017,2017051620,15,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017051620,0,1,1,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2017,2017051618,0,1,1,1,5,3,1,0,0,3,3,0,0,1,2,1,1,,,,,,,,
2017,2017051618,35,1,1,1,1,0,0,0,2,2,2,0,0,2,12,8,13,,,,,,,,
2017,2017051617,40,0,1,1,1,0,0,0,0,1,1,0,1,0,0,2,0,,,,,,,,
2017,2017051610,0,0,1,1,1,0,0,0,0,3,3,0,1,0,0,2,4,,,,,,,,
2017,2017051610,50,0,1,1,1,0,0,0,0,3,3,0,0,0,0,2,0,,,,,,,,
2017,2017051608,10,0,1,1,1,0,0,0,1,0,0,0,0,2,12,0,12,,,,,,,,
2017,2017051606,25,0,1,1,1,0,0,0,0,3,3,0,2,1,2,9,1,,,,,,,,
2017,2017051604,50,1,1,1,1,0,0,0,0,5,5,0,0,1,2,0,8,,,,,,,,
2017,2017051604,20,1,1,1,2,0,1,0,2,4,4,0,0,0,0,2,13,,,,,,,,
2017,2017051602,16,1,1,1,1,0,0,0,1,0,0,0,0,1,3,0,12,,,,,,,,
2017,2017051602,15,1,1,1,1,0,0,0,0,3,3,0,2,1,2,0,2,,,,,,,,
2017,2017051523,0,1,0,1,4,2,1,0,0,5,5,0,0,0,0,1,1,,,,,,,,
2017,2017051521,5,1,0,1,2,1,0,0,0,3,3,0,5,0,0,1,0,,,,,,,,
2017,2017051520,40,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2017,2017051519,20,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2017,2017051517,25,0,0,1,1,0,0,0,2,2,2,0,0,1,1,2,13,,,,,,,,
2017,2017051516,45,0,0,1,2,0,1,0,1,0,0,0,0,1,3,0,12,,,,,,,,
2017,2017051515,30,0,0,1,4,2,1,0,0,5,5,0,4,0,0,1,1,,,,,,,,
2017,2017051513,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017051511,42,0,0,1,1,0,0,0,0,3,3,0,0,1,3,9,3,,,,,,,,
2017,2017051511,30,0,0,1,3,2,0,0,0,11,11,0,2,1,2,7,1,,,,,,,,
2017,2017051509,17,0,0,1,2,0,1,0,0,11,11,0,0,0,0,7,3,,,,,,,,
2017,2017051509,0,0,0,1,1,0,0,0,1,7,7,0,0,0,0,1,12,,,,,,,,
2017,2017051508,20,0,0,1,1,0,0,0,1,0,0,0,0,1,3,0,12,,,,,,,,
2017,2017051506,30,0,0,1,1,0,0,0,0,3,3,0,2,1,2,0,5,,,,,,,,
2017,2017051504,0,1,0,1,3,1,1,0,2,4,4,0,0,0,0,0,13,,,,,,,,
2017,2017051503,30,1,0,1,2,0,0,1,2,18,21,0,0,0,0,0,13,,,,,,,,
2017,2017051421,13,1,6,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2017,2017051420,15,1,6,1,1,0,0,0,1,0,0,0,3,1,3,0,12,,,,,,,,
2017,2017051411,20,0,6,1,1,0,0,0,2,4,4,0,0,0,0,2,13,,,,,,,,
2017,2017051410,30,0,6,1,2,0,0,1,0,1,1,0,1,0,0,1,2,,,,,,,,
2017,2017051403,0,1,6,1,1,0,0,0,2,8,8,0,0,0,0,2,13,,,,,,,,
2017,2017051400,20,1,6,1,2,1,0,0,0,3,3,0,0,0,0,0,0,,,,,,,,
2017,2017051400,55,1,6,1,3,0,0,2,0,5,5,0,0,0,0,0,0,,,,,,,,
2017,2017051323,10,1,5,1,1,0,0,0,1,6,6,0,0,0,0,1,12,,,,,,,,
2017,2017051322,30,1,5,1,1,0,0,0,2,8,8,0,0,1,2,2,13,,,,,,,,
2017,2017051319,40,1,5,1,1,0,0,0,0,5,5,0,0,0,0,0,1,,,,,,,,
2017,2017051317,51,0,5,1,1,0,0,0,2,8,8,0,0,0,0,3,13,,,,,,,,
2017,2017051315,5,0,5,1,1,0,0,0,2,8,8,0,0,0,0,5,13,,,,,,,,
2017,2017051311,17,0,5,1,2,0,1,0,2,12,12,0,0,0,0,0,13,,,,,,,,
2017,2017051310,25,0,5,1,2,0,1,0,0,3,3,0,0,1,2,0,0,,,,,,,,
2017,2017051304,25,1,5,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2017,2017051302,20,1,5,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2017,2017051301,30,1,5,1,1,0,0,0,2,8,8,0,0,0,0,0,13,,,,,,,,
2017,2017051301,45,1,5,1,1,0,0,0,1,0,0,0,3,0,0,0,12,,,,,,,,
2017,2017051218,58,1,4,1,1,0,0,0,0,5,5,0,0,0,0,1,3,,,,,,,,
2017,2017051217,20,0,4,1,2,1,0,0,2,2,2,0,0,0,0,1,13,,,,,,,,
2017,2017051217,37,0,4,1,1,0,0,0,0,3,3,0,0,1,2,1,2,,,,,,,,
2017,2017051215,0,0,4,1,3,0,2,0,0,5,5,0,0,0,0,0,1,,,,,,,,
2017,2017051215,40,0,4,1,6,0,5,0,0,3,3,0,0,0,0,0,0,,,,,,,,
2017,2017051211,35,0,4,1,1,0,0,0,2,2,2,0,0,0,0,0,13,,,,,,,,
2017,2017051210,58,0,4,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2017,2017051202,20,1,4,1,1,0,0,0,1,6,6,0,0,0,0,1,12,,,,,,,,
2017,2017051122,22,1,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,
2017,2017051120,55,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2017,2017051118,0,1,3,1,2,1,0,0,2,2,2,0,0,0,0,2,13,,,,,,,,
2017,2017051115,20,0,3,5,14,1,8,0,0,5,5,0,0,0,0,4,4,,,,,,,,
2017,2017051114,20,0,3,1,1,0,0,0,2,4,4,0,0,0,0,2,13,,,,,,,,
2017,2017051114,15,0,3,1,2,1,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2017,2017051112,50,0,3,1,2,1,0,0,0,5,5,0,0,0,4,2,1,,,,,,,,
2017,2017051111,4,0,3,1,1,0,0,0,1,0,0,0,2,1,1,1,12,,,,,,,,
2017,2017051109,50,0,3,1,1,0,0,0,2,2,2,0,0,0,0,2,13,,,,,,,,
2017,2017051106,0,0,3,1,1,0,0,0,0,11,11,0,0,0,0,1,2,,,,,,,,
2017,2017051104,54,1,3,1,2,1,0,0,0,11,11,0,0,0,0,0,1,,,,,,,,
2017,2017051020,7,1,2,1,1,0,0,0,1,0,0,0,0,0,4,0,12,,,,,,,,
2017,2017051016,32,0,2,1,2,1,0,0,0,11,11,0,0,1,2,2,0,,,,,,,,
2017,2017051015,20,0,2,1,1,0,0,0,1,0,0,0,2,1,3,6,12,,,,,,,,
