발생년,발생년0일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017061318,40,1,1,1,1,0,0,0,경북,구미시,0,3,3,0,1,0,0,2,2,0,0,1075645,1792774,128.3406723,36.12904698
2017,2017061315,10,0,1,1,10,7,2,0,경기,의정부시,0,1,1,0,0,0,0,4,4,6,6,962063,1969758,127.0694967,37.72663949
2017,2017061315,30,0,1,1,1,0,0,0,전북,남원시,2,2,2,0,0,0,0,12,12,13,13,984025,1714697,127.3240137,35.42790515
2017,2017061314,0,0,1,1,2,0,1,0,충북,영동군,0,3,3,0,1,0,0,1,1,0,0,1043661,1795245,127.9853746,36.1532913
2017,2017061313,45,0,1,1,1,0,0,0,강원,원주시,2,2,2,0,0,0,0,8,8,13,13,1022397,1911153,127.7733377,37.25338433
2017,2017061305,15,1,1,1,1,0,0,0,경북,군위군,1,0,0,0,1,0,0,1,1,12,12,1101588,1799252,128.6297805,36.18506919
2017,2017061304,4,1,1,1,2,1,0,0,경기,광주시,0,3,3,0,1,1,2,2,2,1,1,979079,1938208,127.263491,37.44281185
2017,2017061300,44,1,1,1,1,0,0,0,충북,청주시,1,0,0,0,4,0,0,0,0,12,12,999215,1846155,127.4912217,36.61324684
2017,2017061300,25,1,1,1,1,0,0,0,전남,진도군,2,4,4,0,0,0,0,1,1,13,13,876771,1604489,126.1588981,34.42687414
2017,2017061223,58,1,0,1,1,0,0,0,대구,달서구,0,3,3,0,4,1,3,0,0,3,3,1092813,1757427,128.5273052,35.80891943
2017,2017061222,15,1,0,1,1,0,0,0,경남,창원시(통합),0,1,1,0,1,0,0,0,0,0,0,1103404,1693519,128.636362,35.23173805
2017,2017061220,30,1,0,1,1,0,0,0,경기,남양주시,1,0,0,0,0,0,0,1,1,12,12,977369,1949705,127.2438061,37.54640077
2017,2017061220,28,1,0,1,1,0,0,0,울산,울주군,1,11,11,0,0,0,0,0,0,12,12,1163976,1723019,129.3076985,35.48952733
2017,2017061213,42,0,0,1,1,0,0,0,서울,영등포구,0,1,1,0,0,2,12,1,1,3,3,947477,1945262,126.9057438,37.50513637
2017,2017061211,20,0,0,1,2,1,0,0,대구,북구,0,5,5,0,0,0,0,1,1,1,1,1097308,1768535,128.5784062,35.90861771
2017,2017061210,30,0,0,1,1,0,0,0,경기,의정부시,1,0,0,0,3,1,3,0,0,12,12,960921,1970214,127.0565133,37.7307014
2017,2017061210,58,0,0,1,1,0,0,0,충남,천안시,2,2,2,0,0,0,0,2,2,13,13,978999,1862974,127.2646937,36.76463612
2017,2017061208,7,0,0,1,1,0,0,0,경남,창원시(통합),0,3,3,0,0,1,2,2,2,1,1,1100081,1696180,128.6001739,35.25606536
2017,2017061208,29,0,0,1,1,0,0,0,경기,파주시,0,3,3,0,1,0,0,7,7,0,0,939786,1981403,126.8157474,37.83039704
2017,2017061202,35,1,0,1,2,0,1,0,제주,서귀포시,1,11,11,0,4,0,0,0,0,12,12,890180,1477410,126.320657,33.28249187
2017,2017061117,31,0,6,1,1,0,0,0,경기,안산시,0,11,11,0,4,0,0,2,2,4,4,936172,1926583,126.7794601,37.33606851
2017,2017061115,5,0,6,1,1,0,0,0,광주,동구,0,3,3,0,7,1,2,3,3,4,4,947181,1685304,126.9202883,35.16151771
2017,2017061113,7,0,6,1,1,0,0,0,충북,진천군,0,3,3,0,0,0,0,0,0,2,2,994220,1872797,127.435163,36.85340272
2017,2017061108,17,0,6,1,1,0,0,0,대구,동구,0,3,3,0,0,0,0,0,0,7,7,1108842,1773940,128.7069469,35.95612274
2017,2017061107,28,0,6,1,1,0,0,0,경북,상주시,0,3,3,0,2,1,2,1,1,0,0,1058523,1824410,128.1527714,36.41542817
2017,2017061023,55,1,5,1,1,0,0,0,경북,영천시,1,0,0,0,0,0,0,0,0,12,12,1136984,1767568,129.0178265,35.89514921
2017,2017061021,14,1,5,1,1,0,0,0,경기,용인시,1,0,0,0,0,0,0,0,0,12,12,963129,1923676,127.0839061,37.31132764
2017,2017061020,30,1,5,1,1,0,0,0,경기,김포시,1,11,11,0,0,0,0,0,0,12,12,916987,1968191,126.5582062,37.70954011
2017,2017061015,40,0,5,1,1,0,0,0,충남,논산시,1,11,11,0,4,0,0,0,0,12,12,963703,1802504,127.0961524,36.21903819
2017,2017061013,55,0,5,1,1,0,0,0,경북,경산시,2,8,8,0,0,0,0,2,2,13,13,1124572,1753344,128.878116,35.76859937
2017,2017061011,40,0,5,1,1,0,0,0,충북,청주시,1,11,11,0,0,0,0,0,0,12,12,992759,1829124,127.4191868,36.45968306
2017,2017061009,30,0,5,1,1,0,0,0,인천,중구,0,3,3,0,2,1,2,9,9,1,1,923067,1940261,126.6301112,37.45835197
2017,2017061006,25,0,5,1,1,0,0,0,부산,동래구,0,3,3,0,2,0,0,0,0,3,3,1144426,1690706,129.0865491,35.20131196
2017,2017061003,28,1,5,1,1,0,0,0,울산,울주군,2,8,8,0,0,0,0,0,0,13,13,1163704,1713780,129.3028428,35.40630764
2017,2017061003,0,1,5,1,2,1,0,0,충남,논산시,2,4,4,0,0,0,0,0,0,13,13,975126,1799474,127.2233415,36.19208256
2017,2017061002,45,1,5,1,1,0,0,0,경기,이천시,1,11,11,0,0,0,0,0,0,12,12,1006742,1907252,127.5759366,37.16398779
2017,2017061002,5,1,5,1,1,0,0,0,경기,성남시,0,5,5,0,0,1,2,0,0,2,2,964824,1933858,127.1025503,37.40317052
2017,2017060920,50,1,4,1,1,0,0,0,충북,음성군,1,0,0,0,0,1,1,0,0,12,12,1006377,1887090,127.5716543,36.98224381
2017,2017060918,45,1,4,1,1,0,0,0,전남,여수시,2,2,2,0,0,0,0,7,7,13,13,1024134,1636777,127.7635986,34.72511808
2017,2017060917,5,0,4,1,4,3,0,0,전북,군산시,0,1,1,0,1,0,0,0,0,1,1,918245,1773593,126.5934167,35.95563936
2017,2017060915,40,0,4,1,2,0,1,0,경기,여주시,0,1,1,0,1,0,0,0,0,0,0,1005575,1931663,127.5629754,37.3840364
2017,2017060914,30,0,4,1,1,0,0,0,경기,시흥시,1,7,7,0,1,0,0,9,9,12,12,932121,1927967,126.7336061,37.34825531
2017,2017060910,30,0,4,1,2,1,0,0,제주,제주시,0,3,3,0,0,1,1,2,2,1,1,885923,1492773,126.2730082,33.42059019
2017,2017060907,50,0,4,1,1,0,0,0,충남,예산군,1,0,0,0,0,0,0,1,1,12,12,944188,1847179,126.8758193,36.62084366
2017,2017060901,20,1,4,1,1,0,0,0,서울,강남구,0,3,3,0,2,1,2,2,2,0,0,960084,1941711,127.04857,37.47376123
2017,2017060820,55,1,3,1,1,0,0,0,경북,경산시,2,2,2,0,0,0,0,2,2,13,13,1115573,1762640,128.7799291,35.85349271
2017,2017060816,38,0,3,1,1,0,0,0,경기,안산시,1,0,0,0,4,1,2,0,0,12,12,942957,1921255,126.8564592,37.28848687
2017,2017060815,13,0,3,1,1,0,0,0,경기,이천시,2,18,20,0,0,0,0,8,8,13,13,1001980,1904013,127.5222926,37.13481302
2017,2017060815,20,0,3,1,1,0,0,0,충남,보령시,1,11,11,0,0,0,0,1,1,12,12,916413,1809721,126.569268,36.28116286
2017,2017060805,12,1,3,1,3,1,1,0,충북,청주시,2,11,11,0,0,0,0,2,2,13,13,994767,1843804,127.4414975,36.59203846
2017,2017060801,8,1,3,1,2,1,0,0,전남,영광군,2,4,4,0,4,0,0,0,0,13,13,915822,1700216,126.574209,35.29391643
2017,2017060723,50,1,2,1,2,1,0,0,대구,동구,0,3,3,0,0,0,0,0,0,2,2,1111042,1764405,128.7300063,35.86992655
2017,2017060722,0,1,2,1,1,0,0,0,전남,강진군,2,4,4,0,0,0,0,0,0,13,13,931818,1633403,126.7555933,34.69270348
2017,2017060721,35,1,2,1,1,0,0,0,전남,보성군,1,0,0,0,0,1,2,0,0,12,12,960642,1640109,127.0699681,34.75469137
2017,2017060720,18,1,2,1,1,0,0,0,전남,영암군,1,0,0,0,0,0,0,1,1,12,12,926941,1644841,126.7016779,34.79540624
2017,2017060717,0,0,2,1,1,0,0,0,충남,아산시,0,5,5,0,0,1,1,7,7,1,1,962137,1864431,127.0756942,36.77724665
2017,2017060714,10,0,2,1,1,0,0,0,대전,중구,1,0,0,0,0,1,1,0,0,12,12,992792,1813445,127.4197006,36.31833167
2017,2017060711,0,0,2,1,4,2,1,0,전남,화순군,0,1,1,0,1,0,0,0,0,4,4,949345,1651704,126.9458404,34.85874862
2017,2017060702,4,1,2,1,1,0,0,0,충남,천안시,0,11,11,0,0,0,0,0,0,2,2,966800,1867556,127.1278121,36.80559204
2017,2017060621,30,1,1,1,1,0,0,0,경기,화성시,1,0,0,0,2,0,0,0,0,12,12,950100,1910034,126.9377921,37.18775561
2017,2017060613,52,0,1,1,1,0,0,0,경북,영천시,2,11,11,0,0,1,1,1,1,13,13,1122775,1780160,128.8623762,36.01053317
2017,2017060610,35,0,1,1,1,0,0,0,경북,구미시,0,5,5,0,0,0,0,1,1,1,1,1080246,1788356,128.3913495,36.08885035
2017,2017060607,48,0,1,1,3,0,2,0,경기,평택시,0,1,1,0,4,0,0,0,0,0,0,957919,1882746,127.0274118,36.94216625
2017,2017060603,55,1,1,1,1,0,0,0,경기,고양시,1,0,0,0,0,1,2,1,1,12,12,932130,1966451,126.730152,37.69510538
2017,2017060601,50,1,1,2,2,0,0,0,대전,중구,1,6,6,0,4,0,4,4,4,12,12,994270,1813751,127.4361637,36.32110032
2017,2017060521,10,1,0,1,2,0,1,0,충북,청주시,0,5,5,0,1,0,0,1,1,1,1,1000964,1836764,127.5107683,36.52858604
2017,2017060520,42,1,0,1,1,0,0,0,경기,화성시,1,0,0,0,0,0,0,4,4,12,12,937559,1900768,126.7972784,37.10348157
2017,2017060519,53,1,0,1,1,0,0,0,전남,순천시,2,8,8,0,0,1,1,4,4,13,13,994855,1661032,127.4436558,34.94411421
2017,2017060518,28,1,0,1,6,0,5,0,충북,보은군,0,5,5,0,0,0,0,1,1,0,0,1020410,1835537,127.7279545,36.51730713
2017,2017060516,5,0,0,1,1,0,0,0,서울,강동구,1,7,7,0,0,0,0,1,1,12,12,970400,1950977,127.1648634,37.55766834
2017,2017060513,10,0,0,1,2,1,0,0,경기,파주시,1,0,0,0,9,0,0,0,0,12,12,941247,1992572,126.8314394,37.93115259
2017,2017060513,33,0,0,1,1,0,0,0,충북,음성군,2,2,2,0,0,0,0,1,1,13,13,997495,1887152,127.4718527,36.98282099
2017,2017060509,25,0,0,1,1,0,0,0,경남,거창군,0,11,11,0,4,1,2,1,1,2,2,1036728,1742714,127.9058764,35.67996773
2017,2017060509,30,0,0,1,1,0,0,0,경기,의정부시,2,2,2,0,0,2,12,2,2,13,13,958885,1970170,127.033411,37.73021564
2017,2017060508,10,0,0,1,1,0,0,0,제주,서귀포시,2,2,2,0,0,0,0,1,1,13,13,902669,1480038,126.4544714,33.30739239
2017,2017060507,7,0,0,1,1,0,0,0,경기,고양시,1,11,11,0,0,2,12,6,6,12,12,943298,1967628,126.8567307,37.7064724
2017,2017060501,35,1,0,1,1,0,0,0,전북,남원시,1,11,11,0,0,0,0,0,0,12,12,989580,1713035,127.3852307,35.41299292
2017,2017060419,55,1,6,1,1,0,0,0,전남,나주시,0,1,1,0,1,1,1,7,7,0,0,941517,1657911,126.859725,34.91405334
2017,2017060418,30,1,6,1,1,0,0,0,강원,양양군,2,2,2,0,0,0,0,2,2,13,13,1098916,2011271,128.6294481,38.09530718
2017,2017060417,10,0,6,1,2,1,0,0,경기,의정부시,0,1,1,0,1,1,1,2,2,0,0,960116,1971289,127.0473191,37.74035568
2017,2017060415,0,0,6,1,1,0,0,0,경북,군위군,1,0,0,0,0,0,0,0,0,12,12,1098102,1804374,128.5916595,36.23159843
2017,2017060415,1,0,6,1,2,0,1,0,경기,군포시,0,5,5,0,0,0,0,0,0,0,0,947977,1925094,126.9128214,37.32338401
2017,2017060414,29,0,6,1,1,0,0,0,경북,상주시,1,6,6,0,0,0,0,6,6,12,12,1066029,1831022,128.2370517,36.47454521
2017,2017060414,48,0,6,1,1,0,0,0,서울,강남구,1,6,6,0,0,0,0,0,0,12,12,960391,1942881,127.0519789,37.48432015
2017,2017060413,45,0,6,1,3,1,1,0,강원,인제군,0,5,5,0,0,1,1,2,2,2,2,1049088,1991006,128.0584794,37.91761231
2017,2017060412,10,0,6,1,1,0,0,0,경북,구미시,2,8,8,0,0,1,2,0,0,13,13,1077607,1792329,128.3624307,36.12488042
2017,2017060411,50,0,6,1,1,0,0,0,강원,인제군,2,2,2,0,0,0,0,2,2,13,13,1077377,2025070,128.3839845,38.22262043
2017,2017060410,55,0,6,1,1,0,0,0,경북,청송군,2,2,2,0,0,0,0,2,2,13,13,1139205,1812082,129.0502896,36.29601846
2017,2017060408,20,0,6,1,1,0,0,0,충북,진천군,2,2,2,0,0,0,0,2,2,13,13,994952,1873051,127.4433725,36.85569663
2017,2017060407,20,0,6,1,1,0,0,0,경남,밀양시,2,12,12,0,0,0,0,0,0,13,13,1118222,1712366,128.8018903,35.39999889
2017,2017060404,40,1,6,1,1,0,0,0,경남,통영시,1,0,0,0,0,0,0,0,0,12,12,1081148,1646063,128.3871748,34.80590848
2017,2017060402,5,1,6,1,3,0,2,0,경기,수원시,1,7,7,0,3,1,3,0,0,12,12,956462,1921621,127.0087909,37.29251616
2017,2017060400,51,1,6,1,1,0,0,0,전북,군산시,1,11,11,0,0,1,2,0,0,12,12,927063,1774208,126.6910659,35.96192163
2017,2017060321,35,1,5,1,1,0,0,0,서울,강서구,1,6,6,0,0,2,12,2,2,12,12,939199,1951918,126.8115392,37.56461836
2017,2017060320,30,1,5,1,1,0,0,0,전남,보성군,0,3,3,0,0,0,0,1,1,8,8,969012,1658714,127.1607309,34.92275099
2017,2017060320,50,1,5,1,1,0,0,0,경기,김포시,1,0,0,0,0,0,0,0,0,12,12,923617,1966329,126.6336115,37.69333597
2017,2017060320,15,1,5,1,1,0,0,0,경남,함안군,1,11,11,0,1,0,0,1,1,12,12,1084602,1706444,128.4310972,35.35003085
2017,2017060317,15,0,5,1,1,0,0,0,경북,경주시,1,0,0,0,0,0,0,1,1,12,12,1160960,1780958,129.2860962,36.01216437
2017,2017060315,14,0,5,1,2,0,1,0,충남,보령시,0,1,1,0,1,0,0,2,2,0,0,914730,1800158,126.5515722,36.19481136
2017,2017060313,43,0,5,1,1,0,0,0,충남,예산군,2,2,2,0,0,0,0,1,1,13,13,928860,1856615,126.7035342,36.7048792
2017,2017060311,10,0,5,1,2,1,0,0,경기,하남시,0,1,1,0,5,0,0,4,4,2,2,975470,1948575,127.2223465,37.53616692
2017,2017060308,58,0,5,1,1,0,0,0,충남,천안시,1,0,0,0,0,0,0,0,0,12,12,967964,1866740,127.1408952,36.79827628
2017,2017060306,20,0,5,1,1,0,0,0,제주,서귀포시,0,11,11,0,0,0,0,2,2,0,0,946960,1496741,126.9292323,33.46113539
2017,2017060305,40,1,5,1,1,0,0,0,경북,상주시,0,3,3,0,6,1,2,2,2,1,1,1041910,1814186,127.9669239,36.32412711
2017,2017060305,28,1,5,1,3,0,2,0,충남,천안시,0,3,3,0,2,1,2,0,0,0,0,968416,1867704,127.1459218,36.80698151
2017,2017060303,35,1,5,1,1,0,0,0,울산,울주군,1,0,0,0,0,1,1,1,1,12,12,1164095,1716888,129.3077727,35.43425358
2017,2017060220,52,1,4,1,3,0,2,0,제주,제주시,0,1,1,0,1,0,0,1,1,0,0,886686,1481129,126.2826768,33.31566783
2017,2017060218,5,1,4,1,1,0,0,0,경남,창원시(통합),0,11,11,0,1,1,2,3,3,0,0,1103103,1694319,128.633155,35.23898132
2017,2017060216,5,0,4,1,1,0,0,0,경북,청도군,2,8,8,0,0,0,0,6,6,13,13,1096710,1746896,128.5691616,35.71360903
2017,2017060215,0,0,4,1,2,0,1,0,강원,춘천시,1,0,0,0,0,0,0,0,0,12,12,1019763,1985632,127.7247026,37.8702868
2017,2017060215,35,0,4,1,1,0,0,0,강원,삼척시,2,8,8,0,0,0,0,1,1,13,13,1158005,1924675,129.2829464,37.3076305
2017,2017060208,57,0,4,1,1,0,0,0,경북,상주시,1,0,0,0,0,1,2,1,1,12,12,1058339,1824841,128.1509463,36.41966893
2017,2017060203,45,1,4,1,2,1,0,0,서울,용산구,1,6,6,0,4,0,0,0,0,12,12,952405,1947061,126.9616659,37.52153781
2017,2017060123,30,1,3,1,1,0,0,0,경북,영천시,2,8,8,0,0,1,1,7,7,13,13,1128831,1774742,128.9286776,35.96091786
2017,2017060123,55,1,3,1,1,0,0,0,서울,동작구,1,0,0,0,0,0,0,4,4,12,12,947346,1943191,126.9044099,37.4864626
2017,2017060121,30,1,3,1,1,0,0,0,전남,보성군,1,11,11,0,0,0,0,0,0,12,12,953936,1952044,127.3440438,34.83371492
2017,2017060121,50,1,3,1,2,1,0,0,충남,천안시,0,3,3,0,1,0,0,0,0,0,0,979810,1861860,127.27381,36.75461134
2017,2017060120,5,1,3,1,3,0,2,0,전북,완주군,0,5,5,0,4,0,0,1,1,6,6,965268,1743443,127.11659,35.68664946
2017,2017060117,5,0,3,1,1,0,0,0,전북,전주시,1,0,0,0,0,0,0,0,0,12,12,967773,1759488,127.1431881,35.83136181
2017,2017060113,10,0,3,1,2,1,0,0,대구,북구,0,3,3,0,2,1,2,0,0,2,2,1096159,1772138,128.5661104,35.9412106
2017,2017060112,5,0,3,1,1,0,0,0,경남,양산시,2,2,2,0,0,0,0,0,0,13,13,1144952,1704810,129.094815,35.32836322
2017,2017060109,46,0,3,1,3,1,1,0,경기,이천시,0,1,1,0,0,1,1,1,1,1,1,990495,1912862,127.3928718,37.21453301
2017,2017060109,43,0,3,1,1,0,0,0,경북,구미시,2,8,8,0,0,0,0,3,3,13,13,1077297,1790903,128.3588461,36.11205014
2017,2017060105,25,1,3,1,1,0,0,0,경남,창원시(통합),0,11,11,0,0,1,1,3,3,1,1,1106039,1695144,128.6655237,35.24611248
2017,2017053119,33,1,2,1,6,4,1,0,광주,광산구,1,11,11,0,9,0,0,0,0,12,12,937052,1686061,126.8087836,35.16783622
2017,2017053119,40,1,2,1,2,0,1,0,전남,강진군,1,11,11,0,0,1,1,1,1,12,12,938769,1617864,126.8392854,34.55701831
2017,2017053117,15,0,2,1,1,0,0,0,전남,보성군,1,6,6,0,0,0,0,8,8,12,12,983220,1651665,127.3162221,34.85980472
2017,2017053117,40,0,2,1,1,0,0,0,강원,춘천시,0,3,3,0,6,1,2,2,2,1,1,1023043,1987354,127.7620504,37.8857301
2017,2017053111,15,0,2,1,1,0,0,0,경기,용인시,0,3,3,0,2,1,2,2,2,1,1,975108,1917075,127.2193098,37.25222505
2017,2017053110,8,0,2,1,1,0,0,0,경기,이천시,0,11,11,0,0,1,2,1,1,2,2,988266,1914282,127.3677271,37.2273076
2017,2017053109,58,0,2,1,1,0,0,0,서울,양천구,1,11,11,0,0,1,2,4,4,12,12,943039,1946237,126.8554585,37.51366086
2017,2017053109,34,0,2,1,1,0,0,0,경기,시흥시,1,0,0,0,0,1,2,1,1,12,12,933202,1926836,126.7459122,37.3381399
2017,2017053103,16,1,2,1,1,0,0,0,인천,남구,1,0,0,0,0,1,2,0,0,12,12,927313,1940861,126.6780573,37.46410328
2017,2017053100,50,1,2,1,1,0,0,0,전남,함평군,1,11,11,0,0,0,0,1,1,12,12,912518,1670559,126.5410196,35.02624734
2017,2017053021,30,1,1,1,3,2,0,0,경기,용인시,0,11,11,0,4,0,0,0,0,0,0,964874,1925168,127.1036629,37.3179738
2017,2017053020,10,1,1,1,1,0,0,0,강원,춘천시,1,6,6,0,0,0,0,1,1,12,12,1020258,1994604,127.7305829,37.95114024
2017,2017053014,15,0,1,1,4,2,1,0,충남,당진시,0,5,5,0,5,0,0,1,1,0,0,932959,1886783,126.7467595,36.97710848
2017,2017053014,5,0,1,1,1,0,0,0,전북,정읍시,0,1,1,0,0,0,0,1,1,2,2,936777,1741487,126.8014426,35.6675624
2017,2017053010,10,0,1,1,1,0,0,0,경북,영천시,0,3,3,0,2,1,2,1,1,1,1,1117301,1781378,128.8018288,36.02218624
2017,2017053009,20,0,1,1,1,0,0,0,경남,김해시,0,5,5,0,0,0,0,1,1,0,0,1121760,1698035,128.8387098,35.27038638
2017,2017053008,0,0,1,1,1,0,0,0,경남,의령군,2,18,20,0,0,0,0,1,1,13,13,1079059,1718320,128.371251,35.45755695
2017,2017053005,10,1,1,1,2,0,1,0,경북,청도군,2,8,8,0,0,0,0,0,0,13,13,1100039,1740613,128.6051773,35.6566369
2017,2017053004,5,1,1,1,2,1,0,0,대구,동구,0,3,3,0,7,1,2,3,3,0,0,1101718,1763976,128.6266889,35.8670724
2017,2017053000,5,1,1,1,1,0,0,0,경기,여주시,1,0,0,0,3,1,3,0,0,12,12,1012203,1919816,127.6376505,37.27718516
2017,2017052922,0,1,0,1,1,0,0,0,충남,천안시,1,0,0,0,0,1,2,0,0,12,12,969567,1867283,127.1588419,36.80322409
2017,2017052917,50,0,0,1,1,0,0,0,경기,가평군,2,2,2,0,0,0,0,1,1,13,13,981026,1976191,127.2845157,37.7852109
2017,2017052917,55,0,0,1,1,0,0,0,경북,상주시,1,6,6,0,0,1,2,1,1,12,12,1060591,1833757,128.1765682,36.49955954
2017,2017052916,20,0,0,1,1,0,0,0,경남,함안군,1,11,11,0,0,0,0,1,1,12,12,1076902,1704675,128.3461963,35.33470472
2017,2017052916,10,0,0,1,1,0,0,0,충남,공주시,1,0,0,0,0,2,12,0,0,12,12,966200,1829248,127.122773,36.4602322
2017,2017052912,5,0,0,1,1,0,0,0,부산,기장군,1,11,11,0,0,0,0,1,1,12,12,1159705,1702592,129.2566084,35.30614262
2017,2017052911,10,0,0,1,1,0,0,0,서울,성북구,1,0,0,0,0,0,0,1,1,12,12,957945,1956683,127.0235217,37.60861334
2017,2017052909,32,0,0,1,1,0,0,0,광주,북구,1,0,0,0,0,0,0,1,1,12,12,946669,1686403,126.9143402,35.1714908
2017,2017052821,25,1,6,1,2,1,0,0,경북,군위군,0,1,1,0,2,1,2,0,0,4,4,1096784,1791647,128.5745536,36.11279774
2017,2017052820,25,1,6,1,1,0,0,0,경기,평택시,0,1,1,0,2,1,2,4,4,2,2,949850,1887134,126.9365056,36.98132476
2017,2017052820,25,1,6,1,2,0,1,0,전북,전주시,0,1,1,0,2,1,2,1,1,2,2,964434,1757534,127.1059808,35.81357214
2017,2017052818,7,1,6,1,1,0,0,0,서울,광진구,0,11,11,0,0,0,0,2,2,0,0,962607,1951094,127.0747052,37.55926633
2017,2017052811,25,0,6,1,1,0,0,0,충남,보령시,1,11,11,0,0,0,0,0,0,12,12,926520,1810871,126.6816891,36.29235256
2017,2017052809,14,0,6,1,1,0,0,0,전북,부안군,2,18,20,0,0,1,1,1,1,13,13,926788,1744642,126.6907951,35.69531555
2017,2017052807,30,0,6,1,2,1,0,0,경북,예천군,2,8,8,0,0,0,0,8,8,13,13,1095740,1851905,128.5712544,36.66026547
2017,2017052802,23,1,6,1,1,0,0,0,광주,북구,1,0,0,0,2,1,2,0,0,12,12,945809,1684807,126.9050013,35.1570541
2017,2017052723,5,1,5,1,1,0,0,0,경기,평택시,1,0,0,0,0,0,0,0,0,12,12,947872,1888466,126.9141894,36.99322381
2017,2017052722,8,1,5,1,1,0,0,0,경북,구미시,1,0,0,0,3,1,2,0,0,12,12,1084118,1796042,128.435175,36.15780862
2017,2017052721,45,1,5,1,1,0,0,0,경남,창원시(통합),0,5,5,0,0,0,0,0,0,0,0,1117646,1681394,128.791112,35.12086227
2017,2017052721,30,1,5,1,1,0,0,0,인천,남구,1,6,6,0,0,1,1,0,0,12,12,925187,1941342,126.6537656,37.46824115
2017,2017052716,20,0,5,1,2,0,1,0,강원,평창군,0,3,3,0,1,0,0,3,3,1,1,1076898,1957487,128.3712977,37.61360539
2017,2017052714,15,0,5,1,1,0,0,0,전남,순천시,0,5,5,0,0,0,0,1,1,3,3,994520,1679601,127.4384805,35.11049984
2017,2017052711,50,0,5,1,1,0,0,0,충남,논산시,0,3,3,0,8,1,2,0,0,2,2,965573,1800110,127.1170631,36.19752366
2017,2017052711,40,0,5,1,1,0,0,0,전북,남원시,0,3,3,0,6,1,2,1,1,2,2,989365,1713724,127.3828536,35.41920322
2017,2017052704,20,1,5,1,1,0,0,0,경기,이천시,1,11,11,0,0,2,12,1,1,12,12,993572,1914897,127.4275342,37.23290295
2017,2017052703,5,1,5,1,1,0,0,0,경기,안성시,1,6,6,0,0,0,0,9,9,12,12,990378,1897040,127.3917566,37.07190921
2017,2017052703,20,1,5,1,1,0,0,0,경기,용인시,2,4,4,0,0,0,0,1,1,13,13,983395,1916295,127.3127735,37.24537877
2017,2017052623,35,1,4,1,1,0,0,0,경북,구미시,0,1,1,0,0,0,0,2,2,0,0,1075091,1810985,128.3362611,36.29325609
2017,2017052623,50,1,4,1,1,0,0,0,서울,양천구,1,6,6,0,0,0,0,0,0,12,12,943798,1948170,126.8638986,37.53112968
2017,2017052622,30,1,4,1,1,0,0,0,경남,진주시,1,11,11,0,0,0,0,0,0,12,12,1065467,1688741,128.2191097,35.19185366
2017,2017052622,50,1,4,1,1,0,0,0,전남,목포시,1,0,0,0,0,0,0,0,0,12,12,901542,1649886,126.423157,34.83885041
2017,2017052622,50,1,4,1,2,1,0,0,서울,중랑구,2,8,8,0,0,0,0,7,7,13,13,965014,1957735,127.1035604,37.61839149
2017,2017052621,20,1,4,1,1,0,0,0,전남,영암군,2,2,2,0,0,주차장,11,7,7,13,13,927000,1646055,126.7018983,34.80645314
2017,2017052620,11,1,4,1,1,0,0,0,충남,서산시,0,5,5,0,0,0,0,1,1,8,8,914229,1855232,126.5399032,36.69120488
2017,2017052620,0,1,4,1,1,0,0,0,경북,칠곡군,0,3,3,0,0,0,0,0,0,3,3,1088392,1773278,128.4801367,35.95222126
2017,2017052618,45,1,4,1,5,2,2,0,강원,영0군,2,11,11,0,0,0,0,0,0,13,13,1079631,1910025,128.3971465,37.18561165
2017,2017052615,8,0,4,1,1,0,0,0,부산,수영구,2,11,11,0,0,0,0,4,4,13,13,1146401,1684086,129.1070624,35.14135558
2017,2017052613,5,0,4,1,2,0,1,0,전북,순창군,0,1,1,0,8,1,2,4,4,0,0,961864,1706587,127.0797959,35.35413836
2017,2017052610,17,0,4,1,1,0,0,0,경기,화성시,0,5,5,0,0,0,0,4,4,8,8,937642,1897876,126.7984528,37.07741973
2017,2017052610,0,0,4,1,3,0,2,0,충남,보령시,0,1,1,0,1,0,0,0,0,0,0,920917,1816108,126.6187664,36.33911767
2017,2017052609,30,0,4,1,1,0,0,0,충북,영동군,1,11,11,0,3,1,3,4,4,12,12,1025017,1797580,127.7781887,36.1750034
2017,2017052523,20,1,3,1,1,0,0,0,대전,대덕구,0,5,5,0,4,0,0,0,0,1,1,992842,1825289,127.4201485,36.42511013
2017,2017052523,50,1,3,2,2,0,0,0,경남,거제시,2,8,8,0,0,0,0,4,4,13,13,1109937,1656506,128.7032358,34.8973579
2017,2017052514,10,0,3,1,1,0,0,0,경북,성주군,2,18,20,0,0,0,0,1,1,13,13,1075453,1768367,128.3362109,35.90903406
2017,2017052514,45,0,3,1,1,0,0,0,전북,군산시,0,3,3,0,2,1,2,3,3,0,0,929830,1775955,126.7216626,35.97783479
2017,2017052512,30,0,3,1,1,0,0,0,경북,영덕군,2,2,2,0,0,2,12,8,8,13,13,1165011,1810405,129.337207,36.27683635
